
time,ax,ay,az,wx,wy,wz,
14.192,0.62,1.23,-0.87,-0.10,-0.15,0.51,
14.193,0.62,1.23,-0.87,-0.11,-0.21,0.48,
14.198,0.75,0.95,-0.88,-0.11,-0.21,0.48,
14.198,0.75,0.95,-0.88,-0.12,-0.27,0.46,
14.198,0.75,0.95,-0.88,-0.13,-0.34,0.43,
14.199,0.75,0.95,-0.88,-0.14,-0.41,0.41,
14.2,0.93,0.70,-0.80,-0.14,-0.41,0.41,
14.202,0.93,0.70,-0.80,-0.15,-0.47,0.39,
14.204,1.13,0.44,-0.72,-0.15,-0.47,0.39,
14.207,1.13,0.44,-0.72,-0.16,-0.54,0.38,
14.207,1.13,0.44,-0.72,-0.17,-0.61,0.36,
14.216,1.13,0.44,-0.72,-0.18,-0.68,0.35,
14.216,1.32,0.19,-0.63,-0.18,-0.68,0.35,
14.217,1.32,0.19,-0.63,-0.20,-0.74,0.34,
14.217,1.32,0.19,-0.63,-0.22,-0.79,0.32,
14.217,1.52,-0.07,-0.57,-0.22,-0.79,0.32,
14.218,1.52,-0.07,-0.57,-0.24,-0.84,0.31,
14.22,1.67,-0.34,-0.57,-0.24,-0.84,0.31,
14.22,1.67,-0.34,-0.57,-0.27,-0.88,0.30,
14.222,1.67,-0.34,-0.57,-0.29,-0.91,0.29,
14.225,1.82,-0.58,-0.62,-0.29,-0.91,0.29,
14.225,1.82,-0.58,-0.62,-0.33,-0.94,0.28,
14.239,1.82,-0.58,-0.62,-0.36,-0.95,0.27,
14.239,1.82,-0.58,-0.62,-0.39,-0.96,0.26,
14.239,1.98,-0.79,-0.67,-0.39,-0.96,0.26,
14.239,1.98,-0.79,-0.67,-0.42,-0.97,0.25,
14.239,1.98,-0.79,-0.67,-0.46,-0.96,0.25,
14.239,2.02,-0.94,-0.67,-0.46,-0.96,0.25,
14.24,2.02,-0.94,-0.67,-0.49,-0.96,0.24,
14.24,2.02,-0.94,-0.67,-0.53,-0.94,0.24,
14.24,2.03,-1.05,-0.65,-0.53,-0.94,0.24,
14.242,2.03,-1.05,-0.65,-0.57,-0.93,0.24,
14.244,2.03,-1.05,-0.65,-0.61,-0.90,0.25,
14.244,2.05,-1.11,-0.60,-0.61,-0.90,0.25,
14.245,2.05,-1.11,-0.60,-0.65,-0.88,0.26,
14.248,2.03,-1.11,-0.51,-0.65,-0.88,0.26,
14.248,2.03,-1.11,-0.51,-0.69,-0.85,0.26,
14.251,2.03,-1.11,-0.51,-0.73,-0.81,0.27,
14.254,2.03,-1.11,-0.51,-0.78,-0.77,0.28,
14.254,1.98,-1.05,-0.39,-0.78,-0.77,0.28,
14.255,1.98,-1.05,-0.39,-0.82,-0.72,0.29,
14.257,1.92,-0.97,-0.30,-0.82,-0.72,0.29,
14.258,1.92,-0.97,-0.30,-0.86,-0.67,0.30,
14.26,1.92,-0.97,-0.30,-0.90,-0.61,0.31,
14.263,1.92,-0.97,-0.30,-0.94,-0.54,0.32,
14.264,1.84,-0.85,-0.22,-0.94,-0.54,0.32,
14.265,1.84,-0.85,-0.22,-0.98,-0.47,0.32,
14.268,1.84,-0.85,-0.22,-1.02,-0.40,0.32,
14.268,1.76,-0.73,-0.18,-1.02,-0.40,0.32,
14.27,1.76,-0.73,-0.18,-1.07,-0.32,0.33,
14.273,1.76,-0.73,-0.18,-1.11,-0.24,0.32,
14.273,1.70,-0.61,-0.11,-1.11,-0.24,0.32,
14.277,1.70,-0.61,-0.11,-1.15,-0.16,0.32,
14.278,1.65,-0.51,-0.02,-1.15,-0.16,0.32,
14.278,1.65,-0.51,-0.02,-1.19,-0.08,0.32,
14.28,1.65,-0.51,-0.02,-1.22,0.01,0.31,
14.282,1.62,-0.35,0.11,-1.22,0.01,0.31,
14.282,1.62,-0.35,0.11,-1.26,0.09,0.30,
14.284,1.62,-0.35,0.11,-1.29,0.18,0.29,
14.287,1.54,-0.21,0.27,-1.29,0.18,0.29,
14.287,1.54,-0.21,0.27,-1.33,0.26,0.28,
14.291,1.54,-0.21,0.27,-1.35,0.35,0.26,
14.292,1.54,-0.21,0.27,-1.38,0.43,0.24,
14.292,1.45,-0.07,0.45,-1.38,0.43,0.24,
14.294,1.45,-0.07,0.45,-1.40,0.52,0.22,
14.297,1.45,-0.07,0.45,-1.42,0.60,0.20,
14.297,1.35,0.07,0.66,-1.42,0.60,0.20,
14.299,1.35,0.07,0.66,-1.43,0.68,0.18,
14.302,1.35,0.07,0.66,-1.44,0.76,0.16,
14.302,1.28,0.22,0.87,-1.44,0.76,0.16,
14.304,1.28,0.22,0.87,-1.45,0.83,0.13,
14.307,1.16,0.35,1.08,-1.45,0.83,0.13,
14.307,1.16,0.35,1.08,-1.45,0.90,0.11,
14.308,1.16,0.35,1.08,-1.45,0.97,0.08,
14.311,1.16,0.35,1.08,-1.44,1.04,0.05,
14.311,1.09,0.44,1.28,-1.44,1.04,0.05,
14.313,1.09,0.44,1.28,-1.42,1.10,0.02,
14.316,0.99,0.55,1.51,-1.42,1.10,0.02,
14.316,0.99,0.55,1.51,-1.40,1.15,-0.01,
14.319,0.99,0.55,1.51,-1.38,1.20,-0.04,
14.32,0.99,0.55,1.51,-1.35,1.25,-0.06,
14.321,0.86,0.63,1.71,-1.35,1.25,-0.06,
14.324,0.86,0.63,1.71,-1.32,1.29,-0.09,
14.325,0.86,0.63,1.71,-1.28,1.33,-0.12,
14.326,0.72,0.69,1.90,-1.28,1.33,-0.12,
14.329,0.72,0.69,1.90,-1.25,1.36,-0.14,
14.331,0.59,0.77,2.06,-1.25,1.36,-0.14,
14.331,0.59,0.77,2.06,-1.20,1.38,-0.17,
14.333,0.59,0.77,2.06,-1.16,1.40,-0.19,
14.336,0.45,0.84,2.13,-1.16,1.40,-0.19,
14.336,0.45,0.84,2.13,-1.11,1.42,-0.21,
14.337,0.45,0.84,2.13,-1.07,1.43,-0.23,
14.34,0.45,0.84,2.13,-1.02,1.44,-0.25,
14.34,0.25,0.92,2.13,-1.02,1.44,-0.25,
14.343,0.25,0.92,2.13,-0.97,1.45,-0.26,
14.345,0.25,0.92,2.13,-0.92,1.45,-0.27,
14.345,0.05,0.96,2.07,-0.92,1.45,-0.27,
14.348,0.05,0.96,2.07,-0.87,1.45,-0.28,
14.349,0.05,0.96,2.07,-0.82,1.44,-0.29,
14.35,-0.17,1.03,1.99,-0.82,1.44,-0.29,
14.353,-0.17,1.03,1.99,-0.77,1.43,-0.30,
14.355,-0.35,1.04,1.88,-0.77,1.43,-0.30,
14.355,-0.35,1.04,1.88,-0.73,1.41,-0.31,
14.357,-0.35,1.04,1.88,-0.68,1.39,-0.32,
14.361,-0.35,1.04,1.88,-0.64,1.37,-0.32,
14.361,-0.49,1.06,1.78,-0.64,1.37,-0.32,
14.363,-0.49,1.06,1.78,-0.59,1.34,-0.33,
14.365,-0.49,1.06,1.78,-0.55,1.31,-0.34,
14.365,-0.58,1.05,1.64,-0.55,1.31,-0.34,
14.368,-0.58,1.05,1.64,-0.51,1.28,-0.35,
14.369,-0.67,1.03,1.46,-0.51,1.28,-0.35,
14.369,-0.67,1.03,1.46,-0.48,1.25,-0.35,
14.372,-0.67,1.03,1.46,-0.44,1.22,-0.36,
14.375,-0.78,1.02,1.28,-0.44,1.22,-0.36,
14.375,-0.78,1.02,1.28,-0.41,1.18,-0.37,
14.377,-0.78,1.02,1.28,-0.38,1.15,-0.37,
14.379,-0.87,0.97,1.09,-0.38,1.15,-0.37,
14.38,-0.87,0.97,1.09,-0.34,1.12,-0.38,
14.381,-0.87,0.97,1.09,-0.32,1.08,-0.38,
14.384,-0.94,0.94,0.90,-0.32,1.08,-0.38,
14.385,-0.94,0.94,0.90,-0.29,1.04,-0.38,
14.386,-0.94,0.94,0.90,-0.27,1.01,-0.38,
14.389,-1.00,0.92,0.74,-0.27,1.01,-0.38,
14.389,-1.00,0.92,0.74,-0.24,0.96,-0.38,
14.391,-1.00,0.92,0.74,-0.23,0.93,-0.38,
14.395,-1.00,0.92,0.74,-0.21,0.89,-0.38,
14.396,-1.05,0.88,0.57,-0.21,0.89,-0.38,
14.396,-1.05,0.88,0.57,-0.20,0.85,-0.37,
14.398,-1.10,0.85,0.42,-0.20,0.85,-0.37,
14.399,-1.10,0.85,0.42,-0.18,0.81,-0.36,
14.401,-1.10,0.85,0.42,-0.17,0.78,-0.36,
14.404,-1.12,0.82,0.23,-0.17,0.78,-0.36,
14.404,-1.12,0.82,0.23,-0.16,0.74,-0.35,
14.405,-1.12,0.82,0.23,-0.16,0.71,-0.34,
14.409,-1.09,0.79,0.01,-0.16,0.71,-0.34,
14.409,-1.09,0.79,0.01,-0.15,0.69,-0.33,
14.411,-1.09,0.79,0.01,-0.15,0.66,-0.32,
14.413,-1.09,0.79,0.01,-0.15,0.64,-0.31,
14.414,-1.07,0.77,-0.20,-0.15,0.64,-0.31,
14.415,-1.07,0.77,-0.20,-0.15,0.63,-0.30,
14.418,-1.07,0.77,-0.20,-0.16,0.61,-0.29,
14.419,-1.06,0.71,-0.41,-0.16,0.61,-0.29,
14.42,-1.06,0.71,-0.41,-0.17,0.60,-0.27,
14.422,-1.04,0.68,-0.59,-0.17,0.60,-0.27,
14.423,-1.04,0.68,-0.59,-0.18,0.59,-0.26,
14.425,-1.04,0.68,-0.59,-0.19,0.58,-0.25,
14.431,-1.02,0.64,-0.76,-0.19,0.58,-0.25,
14.432,-1.02,0.64,-0.76,-0.21,0.57,-0.24,
14.432,-1.02,0.64,-0.76,-0.22,0.57,-0.23,
14.433,-1.02,0.64,-0.76,-0.24,0.57,-0.21,
14.433,-0.96,0.61,-0.92,-0.24,0.57,-0.21,
14.434,-0.96,0.61,-0.92,-0.26,0.56,-0.20,
14.438,-0.96,0.61,-0.92,-0.28,0.56,-0.18,
14.438,-0.95,0.59,-1.03,-0.28,0.56,-0.18,
14.44,-0.95,0.59,-1.03,-0.31,0.56,-0.17,
14.441,-0.87,0.59,-1.15,-0.31,0.56,-0.17,
14.442,-0.87,0.59,-1.15,-0.33,0.56,-0.16,
14.446,-0.87,0.59,-1.15,-0.35,0.56,-0.14,
14.447,-0.84,0.60,-1.22,-0.35,0.56,-0.14,
14.447,-0.84,0.60,-1.22,-0.38,0.56,-0.13,
14.449,-0.84,0.60,-1.22,-0.41,0.56,-0.11,
14.451,-0.84,0.60,-1.22,-0.43,0.57,-0.10,
14.451,-0.79,0.59,-1.28,-0.43,0.57,-0.10,
14.454,-0.79,0.59,-1.28,-0.46,0.58,-0.09,
14.457,-0.76,0.58,-1.32,-0.46,0.58,-0.09,
14.457,-0.76,0.58,-1.32,-0.48,0.58,-0.07,
14.459,-0.76,0.58,-1.32,-0.51,0.59,-0.05,
14.462,-0.76,0.58,-1.32,-0.54,0.60,-0.04,
14.462,-0.72,0.60,-1.32,-0.54,0.60,-0.04,
14.463,-0.72,0.60,-1.32,-0.56,0.61,-0.02,
14.467,-0.72,0.60,-1.32,-0.58,0.62,-0.01,
14.467,-0.70,0.64,-1.29,-0.58,0.62,-0.01,
14.468,-0.70,0.64,-1.29,-0.60,0.64,0.01,
14.471,-0.70,0.64,-1.29,-0.62,0.65,0.03,
14.472,-0.69,0.64,-1.24,-0.62,0.65,0.03,
14.473,-0.69,0.64,-1.24,-0.64,0.67,0.04,
14.476,-0.73,0.68,-1.15,-0.64,0.67,0.04,
14.477,-0.73,0.68,-1.15,-0.66,0.69,0.06,
14.478,-0.73,0.68,-1.15,-0.67,0.70,0.08,
14.48,-0.78,0.72,-1.01,-0.67,0.70,0.08,
14.481,-0.78,0.72,-1.01,-0.68,0.72,0.09,
14.484,-0.78,0.72,-1.01,-0.69,0.73,0.11,
14.486,-0.78,0.82,-0.83,-0.69,0.73,0.11,
14.486,-0.78,0.82,-0.83,-0.70,0.74,0.12,
14.488,-0.78,0.82,-0.83,-0.70,0.75,0.13,
14.491,-0.78,0.82,-0.83,-0.71,0.76,0.14,
14.491,-0.76,0.95,-0.67,-0.71,0.76,0.14,
14.495,-0.76,0.95,-0.67,-0.70,0.78,0.15,
14.496,-0.76,0.95,-0.67,-0.70,0.79,0.16,
14.497,-0.74,1.01,-0.53,-0.70,0.79,0.16,
14.498,-0.74,1.01,-0.53,-0.70,0.80,0.16,
14.501,-0.66,1.05,-0.44,-0.70,0.80,0.16,
14.501,-0.66,1.05,-0.44,-0.70,0.81,0.17,
14.502,-0.66,1.05,-0.44,-0.69,0.82,0.17,
14.506,-0.60,1.09,-0.37,-0.69,0.82,0.17,
14.506,-0.60,1.09,-0.37,-0.69,0.83,0.17,
14.507,-0.60,1.09,-0.37,-0.68,0.84,0.17,
14.51,-0.60,1.09,-0.37,-0.67,0.84,0.17,
14.511,-0.53,1.12,-0.32,-0.67,0.84,0.17,
14.513,-0.53,1.12,-0.32,-0.66,0.85,0.16,
14.515,-0.45,1.12,-0.26,-0.66,0.85,0.16,
14.515,-0.45,1.12,-0.26,-0.65,0.86,0.16,
14.517,-0.45,1.12,-0.26,-0.64,0.86,0.16,
14.52,-0.40,1.15,-0.19,-0.64,0.86,0.16,
14.52,-0.40,1.15,-0.19,-0.62,0.87,0.16,
14.522,-0.40,1.15,-0.19,-0.61,0.87,0.16,
14.524,-0.40,1.15,-0.19,-0.59,0.88,0.15,
14.525,-0.43,1.17,-0.13,-0.59,0.88,0.15,
14.537,-0.43,1.17,-0.13,-0.57,0.88,0.15,
14.538,-0.43,1.17,-0.13,-0.54,0.88,0.16,
14.538,-0.47,1.24,-0.07,-0.54,0.88,0.16,
14.539,-0.47,1.24,-0.07,-0.52,0.87,0.16,
14.539,-0.52,1.28,0.02,-0.52,0.87,0.16,
14.539,-0.52,1.28,0.02,-0.49,0.86,0.16,
14.539,-0.52,1.28,0.02,-0.47,0.86,0.17,
14.542,-0.52,1.28,0.02,-0.44,0.85,0.17,
14.542,-0.57,1.31,0.07,-0.44,0.85,0.17,
14.542,-0.57,1.31,0.07,-0.41,0.83,0.18,
14.544,-0.57,1.31,0.07,-0.38,0.81,0.19,
14.544,-0.58,1.30,0.09,-0.38,0.81,0.19,
14.55,-0.58,1.30,0.09,-0.35,0.79,0.21,
14.55,-0.57,1.27,0.09,-0.35,0.79,0.21,
14.551,-0.57,1.27,0.09,-0.32,0.77,0.22,
14.552,-0.57,1.27,0.09,-0.29,0.75,0.23,
14.553,-0.57,1.27,0.09,-0.26,0.73,0.25,
14.553,-0.55,1.25,0.08,-0.26,0.73,0.25,
14.555,-0.55,1.25,0.08,-0.23,0.70,0.26,
14.558,-0.48,1.18,0.05,-0.23,0.70,0.26,
14.558,-0.48,1.18,0.05,-0.19,0.67,0.28,
14.561,-0.48,1.18,0.05,-0.16,0.64,0.29,
14.563,-0.37,1.11,0.02,-0.16,0.64,0.29,
14.563,-0.37,1.11,0.02,-0.12,0.61,0.30,
14.565,-0.37,1.11,0.02,-0.09,0.58,0.32,
14.568,-0.23,1.04,-0.02,-0.09,0.58,0.32,
14.568,-0.23,1.04,-0.02,-0.06,0.54,0.33,
14.571,-0.23,1.04,-0.02,-0.02,0.50,0.35,
14.573,-0.09,0.94,-0.04,-0.02,0.50,0.35,
14.573,-0.09,0.94,-0.04,0.01,0.46,0.36,
14.576,-0.09,0.94,-0.04,0.05,0.42,0.38,
14.578,-0.09,0.94,-0.04,0.08,0.37,0.39,
14.579,0.09,0.82,-0.08,0.08,0.37,0.39,
14.58,0.09,0.82,-0.08,0.11,0.33,0.41,
14.583,0.25,0.72,-0.11,0.11,0.33,0.41,
14.583,0.25,0.72,-0.11,0.15,0.28,0.42,
14.584,0.25,0.72,-0.11,0.18,0.22,0.44,
14.587,0.46,0.59,-0.11,0.18,0.22,0.44,
14.587,0.46,0.59,-0.11,0.21,0.17,0.45,
14.589,0.46,0.59,-0.11,0.25,0.12,0.46,
14.593,0.72,0.44,-0.14,0.25,0.12,0.46,
14.594,0.72,0.44,-0.14,0.28,0.07,0.48,
14.596,0.72,0.44,-0.14,0.31,0.01,0.49,
14.597,0.98,0.25,-0.19,0.31,0.01,0.49,
14.598,0.98,0.25,-0.19,0.35,-0.04,0.50,
14.6,0.98,0.25,-0.19,0.38,-0.09,0.52,
14.602,1.28,0.08,-0.23,0.38,-0.09,0.52,
14.603,1.28,0.08,-0.23,0.41,-0.14,0.53,
14.604,1.28,0.08,-0.23,0.44,-0.19,0.54,
14.607,1.58,-0.08,-0.26,0.44,-0.19,0.54,
14.607,1.58,-0.08,-0.26,0.47,-0.24,0.56,
14.61,1.58,-0.08,-0.26,0.50,-0.29,0.57,
14.612,1.83,-0.18,-0.32,0.50,-0.29,0.57,
14.612,1.83,-0.18,-0.32,0.53,-0.34,0.59,
14.614,1.83,-0.18,-0.32,0.56,-0.38,0.60,
14.617,2.04,-0.27,-0.37,0.56,-0.38,0.60,
14.617,2.04,-0.27,-0.37,0.58,-0.43,0.61,
14.619,2.04,-0.27,-0.37,0.61,-0.47,0.63,
14.622,2.26,-0.33,-0.41,0.61,-0.47,0.63,
14.622,2.26,-0.33,-0.41,0.63,-0.51,0.64,
14.623,2.26,-0.33,-0.41,0.65,-0.55,0.65,
14.629,2.26,-0.33,-0.41,0.67,-0.59,0.67,
14.629,2.45,-0.33,-0.51,0.67,-0.59,0.67,
14.629,2.45,-0.33,-0.51,0.69,-0.62,0.68,
14.631,2.63,-0.33,-0.58,0.69,-0.62,0.68,
14.632,2.63,-0.33,-0.58,0.70,-0.66,0.69,
14.633,2.63,-0.33,-0.58,0.71,-0.69,0.69,
14.636,2.88,-0.36,-0.69,0.71,-0.69,0.69,
14.636,2.88,-0.36,-0.69,0.72,-0.73,0.70,
14.637,2.88,-0.36,-0.69,0.72,-0.76,0.70,
14.64,2.88,-0.36,-0.69,0.72,-0.79,0.70,
14.64,3.19,-0.43,-0.79,0.72,-0.79,0.70,
14.643,3.19,-0.43,-0.79,0.72,-0.82,0.69,
14.645,3.55,-0.59,-0.90,0.72,-0.82,0.69,
14.645,3.55,-0.59,-0.90,0.71,-0.85,0.69,
14.648,3.55,-0.59,-0.90,0.70,-0.88,0.68,
14.65,3.55,-0.59,-0.90,0.69,-0.90,0.67,
14.651,3.89,-0.76,-1.00,0.69,-0.90,0.67,
14.654,3.89,-0.76,-1.00,0.67,-0.91,0.66,
14.655,4.20,-0.94,-1.13,0.67,-0.91,0.66,
14.655,4.20,-0.94,-1.13,0.65,-0.92,0.65,
14.657,4.20,-0.94,-1.13,0.63,-0.92,0.64,
14.66,4.20,-0.94,-1.13,0.61,-0.92,0.62,
14.661,4.50,-1.08,-1.23,0.61,-0.92,0.62,
14.662,4.50,-1.08,-1.23,0.58,-0.91,0.61,
14.665,4.50,-1.08,-1.23,0.56,-0.89,0.60,
14.666,4.75,-1.15,-1.30,0.56,-0.89,0.60,
14.668,4.75,-1.15,-1.30,0.54,-0.87,0.60,
14.67,4.89,-1.12,-1.39,0.54,-0.87,0.60,
14.67,4.89,-1.12,-1.39,0.51,-0.84,0.59,
14.671,4.89,-1.12,-1.39,0.49,-0.80,0.59,
14.674,4.89,-1.12,-1.39,0.46,-0.75,0.58,
14.675,5.05,-1.00,-1.47,0.46,-0.75,0.58,
14.677,5.05,-1.00,-1.47,0.43,-0.71,0.58,
14.681,5.05,-1.00,-1.47,0.40,-0.65,0.57,
14.681,5.20,-0.87,-1.60,0.40,-0.65,0.57,
14.682,5.20,-0.87,-1.60,0.37,-0.60,0.57,
14.685,5.40,-0.76,-1.71,0.37,-0.60,0.57,
14.685,5.40,-0.76,-1.71,0.33,-0.53,0.56,
14.687,5.40,-0.76,-1.71,0.29,-0.46,0.55,
14.69,5.63,-0.72,-1.87,0.29,-0.46,0.55,
14.693,5.63,-0.72,-1.87,0.24,-0.39,0.54,
14.693,5.63,-0.72,-1.87,0.20,-0.31,0.53,
14.694,5.84,-0.71,-2.04,0.20,-0.31,0.53,
14.695,5.84,-0.71,-2.04,0.15,-0.23,0.52,
14.696,5.84,-0.71,-2.04,0.09,-0.14,0.50,
14.698,6.02,-0.66,-2.21,0.09,-0.14,0.50,
14.699,6.02,-0.66,-2.21,0.04,-0.05,0.49,
14.701,6.02,-0.66,-2.21,-0.02,0.04,0.46,
14.704,6.10,-0.56,-2.36,-0.02,0.04,0.46,
14.704,6.10,-0.56,-2.36,-0.08,0.13,0.44,
14.705,6.10,-0.56,-2.36,-0.13,0.23,0.42,
14.709,6.10,-0.56,-2.36,-0.19,0.33,0.39,
14.709,6.07,-0.32,-2.46,-0.19,0.33,0.39,
14.71,6.07,-0.32,-2.46,-0.25,0.43,0.37,
14.714,5.98,-0.03,-2.46,-0.25,0.43,0.37,
14.714,5.98,-0.03,-2.46,-0.30,0.52,0.34,
14.715,5.98,-0.03,-2.46,-0.35,0.61,0.31,
14.718,5.77,0.33,-2.36,-0.35,0.61,0.31,
14.718,5.77,0.33,-2.36,-0.39,0.70,0.27,
14.72,5.77,0.33,-2.36,-0.44,0.78,0.24,
14.723,5.77,0.33,-2.36,-0.48,0.86,0.21,
14.724,5.50,0.77,-2.19,-0.48,0.86,0.21,
14.73,5.50,0.77,-2.19,-0.51,0.93,0.17,
14.731,5.50,0.77,-2.19,-0.55,1.00,0.13,
14.731,5.17,1.19,-1.99,-0.55,1.00,0.13,
14.731,5.17,1.19,-1.99,-0.58,1.06,0.09,
14.733,5.17,1.19,-1.99,-0.60,1.11,0.05,
14.734,4.87,1.57,-1.75,-0.60,1.11,0.05,
14.735,4.87,1.57,-1.75,-0.62,1.16,0.01,
14.738,4.87,1.57,-1.75,-0.64,1.21,-0.04,
14.738,4.54,1.93,-1.53,-0.64,1.21,-0.04,
14.74,4.54,1.93,-1.53,-0.66,1.25,-0.08,
14.743,4.18,2.28,-1.32,-0.66,1.25,-0.08,
14.743,4.18,2.28,-1.32,-0.67,1.28,-0.13,
14.744,4.18,2.28,-1.32,-0.67,1.32,-0.18,
14.747,4.18,2.28,-1.32,-0.67,1.34,-0.23,
14.747,3.80,2.58,-1.10,-0.67,1.34,-0.23,
14.75,3.80,2.58,-1.10,-0.67,1.36,-0.28,
14.752,3.41,2.85,-0.90,-0.67,1.36,-0.28,
14.752,3.41,2.85,-0.90,-0.66,1.38,-0.33,
14.754,3.41,2.85,-0.90,-0.65,1.40,-0.39,
14.757,3.04,3.11,-0.67,-0.65,1.40,-0.39,
14.757,3.04,3.11,-0.67,-0.64,1.41,-0.44,
14.761,3.04,3.11,-0.67,-0.62,1.41,-0.49,
14.763,3.04,3.11,-0.67,-0.60,1.42,-0.55,
14.763,2.67,3.33,-0.44,-0.60,1.42,-0.55,
14.764,2.67,3.33,-0.44,-0.57,1.41,-0.60,
14.767,2.67,3.33,-0.44,-0.54,1.40,-0.65,
14.767,2.27,3.51,-0.24,-0.54,1.40,-0.65,
14.769,2.27,3.51,-0.24,-0.51,1.39,-0.71,
14.772,1.89,3.67,-0.06,-0.51,1.39,-0.71,
14.772,1.89,3.67,-0.06,-0.48,1.37,-0.76,
14.774,1.89,3.67,-0.06,-0.44,1.35,-0.81,
14.776,1.89,3.67,-0.06,-0.40,1.33,-0.86,
14.777,1.55,3.78,0.08,-0.40,1.33,-0.86,
14.779,1.55,3.78,0.08,-0.35,1.31,-0.91,
14.781,1.23,3.74,0.15,-0.35,1.31,-0.91,
14.781,1.23,3.74,0.15,-0.31,1.28,-0.96,
14.784,1.23,3.74,0.15,-0.27,1.25,-1.01,
14.786,0.94,3.70,0.19,-0.27,1.25,-1.01,
14.786,0.94,3.70,0.19,-0.22,1.22,-1.06,
14.789,0.94,3.70,0.19,-0.18,1.19,-1.10,
14.792,0.62,3.56,0.22,-0.18,1.19,-1.10,
14.792,0.62,3.56,0.22,-0.14,1.15,-1.15,
14.794,0.62,3.56,0.22,-0.09,1.12,-1.19,
14.796,0.62,3.56,0.22,-0.05,1.07,-1.22,
14.797,0.31,3.38,0.20,-0.05,1.07,-1.22,
14.798,0.31,3.38,0.20,-0.01,1.03,-1.26,
14.801,0.01,3.18,0.20,-0.01,1.03,-1.26,
14.801,0.01,3.18,0.20,0.03,0.98,-1.29,
14.803,0.01,3.18,0.20,0.07,0.93,-1.32,
14.806,0.01,3.18,0.20,0.11,0.87,-1.34,
14.807,-0.30,2.99,0.19,0.11,0.87,-1.34,
14.809,-0.30,2.99,0.19,0.15,0.82,-1.36,
14.81,-0.58,2.76,0.19,0.15,0.82,-1.36,
14.81,-0.58,2.76,0.19,0.19,0.76,-1.38,
14.813,-0.58,2.76,0.19,0.23,0.70,-1.39,
14.815,-0.81,2.51,0.18,0.23,0.70,-1.39,
14.816,-0.81,2.51,0.18,0.27,0.63,-1.40,
14.817,-0.81,2.51,0.18,0.30,0.57,-1.40,
14.82,-1.01,2.25,0.17,0.30,0.57,-1.40,
14.821,-1.01,2.25,0.17,0.34,0.50,-1.41,
14.822,-1.01,2.25,0.17,0.37,0.44,-1.40,
14.825,-1.01,2.25,0.17,0.41,0.37,-1.40,
14.826,-1.12,1.92,0.13,0.41,0.37,-1.40,
14.833,-1.12,1.92,0.13,0.44,0.31,-1.39,
14.833,-1.12,1.92,0.13,0.48,0.24,-1.38,
14.834,-1.23,1.58,0.08,0.48,0.24,-1.38,
14.834,-1.23,1.58,0.08,0.51,0.18,-1.36,
14.834,-1.23,1.58,0.08,0.54,0.11,-1.34,
14.834,-1.32,1.19,0.05,0.54,0.11,-1.34,
14.837,-1.32,1.19,0.05,0.57,0.05,-1.32,
14.84,-1.32,1.19,0.05,0.59,-0.02,-1.29,
14.84,-1.40,0.82,0.02,0.59,-0.02,-1.29,
14.841,-1.40,0.82,0.02,0.62,-0.09,-1.26,
14.852,-1.40,0.82,0.02,0.65,-0.16,-1.22,
14.852,-1.46,0.46,0.00,0.65,-0.16,-1.22,
14.852,-1.46,0.46,0.00,0.68,-0.23,-1.19,
14.853,-1.51,0.10,0.04,0.68,-0.23,-1.19,
14.853,-1.51,0.10,0.04,0.70,-0.30,-1.14,
14.854,-1.51,0.10,0.04,0.73,-0.38,-1.10,
14.854,-1.54,-0.26,0.08,0.73,-0.38,-1.10,
14.854,-1.54,-0.26,0.08,0.76,-0.45,-1.05,
14.856,-1.54,-0.26,0.08,0.79,-0.53,-1.00,
14.858,-1.55,-0.58,0.18,0.79,-0.53,-1.00,
14.859,-1.55,-0.58,0.18,0.82,-0.62,-0.95,
14.861,-1.55,-0.58,0.18,0.85,-0.70,-0.89,
14.864,-1.55,-0.58,0.18,0.88,-0.79,-0.83,
14.864,-1.57,-0.86,0.29,0.88,-0.79,-0.83,
14.866,-1.57,-0.86,0.29,0.92,-0.88,-0.77,
14.868,-1.60,-1.12,0.42,0.92,-0.88,-0.77,
14.868,-1.60,-1.12,0.42,0.95,-0.97,-0.70,
14.871,-1.60,-1.12,0.42,0.98,-1.06,-0.63,
14.873,-1.61,-1.33,0.56,0.98,-1.06,-0.63,
14.873,-1.61,-1.33,0.56,1.02,-1.16,-0.56,
14.875,-1.61,-1.33,0.56,1.06,-1.26,-0.49,
14.878,-1.61,-1.33,0.56,1.09,-1.35,-0.41,
14.878,-1.58,-1.50,0.67,1.09,-1.35,-0.41,
14.881,-1.58,-1.50,0.67,1.13,-1.45,-0.33,
14.883,-1.53,-1.62,0.79,1.13,-1.45,-0.33,
14.884,-1.53,-1.62,0.79,1.17,-1.55,-0.25,
14.885,-1.53,-1.62,0.79,1.21,-1.65,-0.16,
14.889,-1.53,-1.62,0.79,1.25,-1.75,-0.08,
14.889,-1.46,-1.71,0.91,1.25,-1.75,-0.08,
14.89,-1.46,-1.71,0.91,1.29,-1.86,-0.00,
14.893,-1.46,-1.71,0.91,1.33,-1.96,0.07,
14.893,-1.35,-1.74,1.02,1.33,-1.96,0.07,
14.895,-1.35,-1.74,1.02,1.37,-2.06,0.15,
14.898,-1.16,-1.83,1.10,1.37,-2.06,0.15,
