
time,ax,ay,az,wx,wy,wz,
12.962,0.40,-0.20,-0.55,-0.89,2.07,0.17,
12.963,0.39,-0.18,-0.29,-0.89,2.07,0.17,
12.964,0.39,-0.18,-0.29,-0.90,2.13,0.16,
12.966,0.39,-0.18,-0.29,-0.91,2.17,0.15,
12.966,0.32,-0.21,0.00,-0.91,2.17,0.15,
12.969,0.32,-0.21,0.00,-0.90,2.21,0.14,
12.971,0.32,-0.21,0.00,-0.90,2.24,0.13,
12.971,0.26,-0.16,0.27,-0.90,2.24,0.13,
12.973,0.26,-0.16,0.27,-0.89,2.26,0.12,
12.975,0.26,-0.16,0.27,-0.87,2.27,0.11,
12.976,0.21,-0.12,0.55,-0.87,2.27,0.11,
12.978,0.21,-0.12,0.55,-0.86,2.26,0.10,
12.98,0.21,-0.12,0.55,-0.83,2.25,0.09,
12.981,0.14,-0.12,0.82,-0.83,2.25,0.09,
12.983,0.14,-0.12,0.82,-0.81,2.22,0.09,
12.985,0.14,-0.12,0.82,-0.78,2.18,0.08,
12.985,0.07,-0.14,1.08,-0.78,2.18,0.08,
12.987,0.07,-0.14,1.08,-0.74,2.13,0.07,
12.99,-0.02,-0.17,1.30,-0.74,2.13,0.07,
12.99,-0.02,-0.17,1.30,-0.71,2.07,0.07,
12.992,-0.02,-0.17,1.30,-0.67,2.00,0.06,
12.995,-0.15,-0.22,1.48,-0.67,2.00,0.06,
12.995,-0.15,-0.22,1.48,-0.62,1.92,0.06,
12.997,-0.15,-0.22,1.48,-0.58,1.82,0.06,
13.0,-0.15,-0.22,1.48,-0.53,1.70,0.05,
13.0,-0.30,-0.25,1.69,-0.53,1.70,0.05,
13.002,-0.30,-0.25,1.69,-0.47,1.58,0.05,
13.005,-0.47,-0.24,1.89,-0.47,1.58,0.05,
13.005,-0.47,-0.24,1.89,-0.42,1.44,0.05,
13.007,-0.47,-0.24,1.89,-0.36,1.30,0.05,
13.009,-0.63,-0.21,2.06,-0.36,1.30,0.05,
13.009,-0.63,-0.21,2.06,-0.30,1.14,0.06,
13.012,-0.63,-0.21,2.06,-0.24,0.97,0.06,
13.014,-0.77,-0.20,2.18,-0.24,0.97,0.06,
13.014,-0.77,-0.20,2.18,-0.18,0.79,0.06,
13.017,-0.77,-0.20,2.18,-0.11,0.60,0.06,
13.019,-0.89,-0.17,2.31,-0.11,0.60,0.06,
13.02,-0.89,-0.17,2.31,-0.05,0.41,0.07,
13.021,-0.89,-0.17,2.31,0.02,0.21,0.07,
13.025,-0.89,-0.17,2.31,0.09,0.01,0.08,
13.025,-1.01,-0.10,2.42,0.09,0.01,0.08,
13.026,-1.01,-0.10,2.42,0.16,-0.20,0.09,
13.035,-1.08,-0.06,2.45,0.16,-0.20,0.09,
13.035,-1.08,-0.06,2.45,0.23,-0.40,0.09,
13.036,-1.08,-0.06,2.45,0.30,-0.61,0.10,
13.036,-1.20,-0.00,2.41,0.30,-0.61,0.10,
13.036,-1.20,-0.00,2.41,0.37,-0.81,0.11,
13.036,-1.20,-0.00,2.41,0.44,-1.00,0.11,
13.038,-1.28,0.07,2.33,0.44,-1.00,0.11,
13.038,-1.28,0.07,2.33,0.51,-1.19,0.12,
13.045,-1.28,0.07,2.33,0.58,-1.36,0.12,
13.045,-1.31,0.12,2.14,0.58,-1.36,0.12,
13.045,-1.31,0.12,2.14,0.64,-1.53,0.13,
13.046,-1.31,0.12,2.14,0.70,-1.68,0.13,
13.051,-1.32,0.13,1.85,0.70,-1.68,0.13,
13.051,-1.32,0.13,1.85,0.76,-1.83,0.13,
13.052,-1.32,0.13,1.85,0.81,-1.96,0.14,
13.053,-1.32,0.12,1.51,0.81,-1.96,0.14,
13.053,-1.32,0.12,1.51,0.86,-2.08,0.14,
13.055,-1.32,0.12,1.51,0.91,-2.19,0.15,
13.058,-1.30,0.07,1.17,0.91,-2.19,0.15,
13.058,-1.30,0.07,1.17,0.95,-2.30,0.16,
13.06,-1.30,0.07,1.17,0.98,-2.39,0.17,
13.062,-1.27,0.10,0.83,0.98,-2.39,0.17,
13.063,-1.27,0.10,0.83,1.01,-2.47,0.19,
13.065,-1.27,0.10,0.83,1.03,-2.53,0.20,
13.067,-1.19,0.16,0.48,1.03,-2.53,0.20,
13.067,-1.19,0.16,0.48,1.05,-2.58,0.22,
13.07,-1.19,0.16,0.48,1.06,-2.62,0.24,
13.072,-0.98,0.20,0.13,1.06,-2.62,0.24,
13.072,-0.98,0.20,0.13,1.07,-2.63,0.26,
13.074,-0.98,0.20,0.13,1.08,-2.63,0.27,
13.078,-0.68,0.20,-0.28,1.08,-2.63,0.27,
13.078,-0.68,0.20,-0.28,1.08,-2.61,0.29,
13.08,-0.68,0.20,-0.28,1.07,-2.57,0.31,
13.082,-0.68,0.20,-0.28,1.05,-2.51,0.32,
13.083,-0.31,0.12,-0.75,1.05,-2.51,0.32,
13.084,-0.31,0.12,-0.75,1.03,-2.42,0.33,
13.087,0.10,0.01,-1.30,1.03,-2.42,0.33,
13.087,0.10,0.01,-1.30,1.00,-2.31,0.34,
13.089,0.10,0.01,-1.30,0.96,-2.18,0.35,
13.092,0.10,0.01,-1.30,0.91,-2.04,0.36,
13.092,0.48,-0.11,-1.90,0.91,-2.04,0.36,
13.094,0.48,-0.11,-1.90,0.86,-1.87,0.36,
13.098,0.48,-0.11,-1.90,0.79,-1.68,0.37,
13.099,0.81,-0.26,-2.51,0.79,-1.68,0.37,
13.099,0.81,-0.26,-2.51,0.72,-1.48,0.37,
13.102,1.06,-0.47,-3.12,0.72,-1.48,0.37,
13.102,1.06,-0.47,-3.12,0.63,-1.27,0.37,
13.104,1.06,-0.47,-3.12,0.54,-1.04,0.37,
13.106,1.06,-0.47,-3.12,0.44,-0.81,0.38,
13.107,1.33,-0.68,-3.63,0.44,-0.81,0.38,
13.11,1.33,-0.68,-3.63,0.34,-0.58,0.38,
13.114,1.52,-0.86,-3.98,0.34,-0.58,0.38,
13.115,1.52,-0.86,-3.98,0.23,-0.34,0.38,
13.115,1.52,-0.86,-3.98,0.12,-0.10,0.39,
13.116,1.67,-1.06,-4.24,0.12,-0.10,0.39,
13.116,1.67,-1.06,-4.24,0.00,0.14,0.40,
13.118,1.67,-1.06,-4.24,-0.11,0.38,0.40,
13.12,1.78,-1.27,-4.36,-0.11,0.38,0.40,
13.121,1.78,-1.27,-4.36,-0.23,0.61,0.41,
13.123,1.78,-1.27,-4.36,-0.34,0.83,0.42,
13.125,1.84,-1.42,-4.28,-0.34,0.83,0.42,
13.126,1.84,-1.42,-4.28,-0.46,1.04,0.42,
13.128,1.84,-1.42,-4.28,-0.57,1.24,0.43,
13.13,1.84,-1.54,-4.06,-0.57,1.24,0.43,
13.131,1.84,-1.54,-4.06,-0.68,1.42,0.44,
13.133,1.84,-1.54,-4.06,-0.78,1.59,0.44,
13.135,1.77,-1.63,-3.71,-0.78,1.59,0.44,
13.135,1.77,-1.63,-3.71,-0.88,1.74,0.44,
13.137,1.77,-1.63,-3.71,-0.97,1.88,0.44,
13.14,1.70,-1.61,-3.23,-0.97,1.88,0.44,
13.14,1.70,-1.61,-3.23,-1.05,2.01,0.45,
13.142,1.70,-1.61,-3.23,-1.13,2.13,0.45,
13.145,1.59,-1.57,-2.72,-1.13,2.13,0.45,
13.145,1.59,-1.57,-2.72,-1.20,2.23,0.45,
13.147,1.59,-1.57,-2.72,-1.26,2.32,0.45,
13.15,1.47,-1.48,-2.27,-1.26,2.32,0.45,
13.15,1.47,-1.48,-2.27,-1.31,2.40,0.44,
13.152,1.47,-1.48,-2.27,-1.36,2.47,0.44,
13.155,1.47,-1.48,-2.27,-1.40,2.52,0.44,
13.155,1.33,-1.35,-1.77,-1.40,2.52,0.44,
13.158,1.33,-1.35,-1.77,-1.43,2.55,0.45,
13.16,1.16,-1.20,-1.24,-1.43,2.55,0.45,
13.16,1.16,-1.20,-1.24,-1.45,2.57,0.44,
13.165,1.16,-1.20,-1.24,-1.47,2.57,0.45,
13.165,1.16,-1.20,-1.24,-1.48,2.56,0.45,
13.165,0.99,-1.05,-0.72,-1.48,2.56,0.45,
13.167,0.99,-1.05,-0.72,-1.48,2.52,0.45,
13.169,0.78,-0.91,-0.21,-1.48,2.52,0.45,
13.169,0.78,-0.91,-0.21,-1.48,2.48,0.45,
13.171,0.78,-0.91,-0.21,-1.46,2.40,0.45,
13.174,0.58,-0.82,0.30,-1.46,2.40,0.45,
13.174,0.58,-0.82,0.30,-1.44,2.31,0.45,
13.176,0.58,-0.82,0.30,-1.42,2.19,0.45,
13.18,0.58,-0.82,0.30,-1.38,2.06,0.45,
13.18,0.39,-0.64,0.96,-1.38,2.06,0.45,
13.181,0.39,-0.64,0.96,-1.34,1.90,0.45,
13.184,0.26,-0.39,1.55,-1.34,1.90,0.45,
13.184,0.26,-0.39,1.55,-1.29,1.73,0.45,
13.186,0.26,-0.39,1.55,-1.23,1.55,0.45,
13.188,0.14,-0.09,2.14,-1.23,1.55,0.45,
13.189,0.14,-0.09,2.14,-1.16,1.35,0.44,
13.192,0.14,-0.09,2.14,-1.09,1.15,0.44,
13.194,0.11,0.20,2.58,-1.09,1.15,0.44,
13.194,0.11,0.20,2.58,-1.01,0.94,0.43,
13.196,0.11,0.20,2.58,-0.93,0.71,0.42,
13.198,0.11,0.49,3.00,-0.93,0.71,0.42,
13.199,0.11,0.49,3.00,-0.84,0.49,0.41,
13.201,0.11,0.49,3.00,-0.75,0.26,0.39,
13.203,0.15,0.73,3.31,-0.75,0.26,0.39,
13.203,0.15,0.73,3.31,-0.65,0.04,0.38,
13.205,0.15,0.73,3.31,-0.56,-0.18,0.36,
13.208,0.20,0.89,3.47,-0.56,-0.18,0.36,
13.208,0.20,0.89,3.47,-0.46,-0.39,0.34,
13.214,0.20,0.89,3.47,-0.36,-0.60,0.31,
13.215,0.24,1.01,3.48,-0.36,-0.60,0.31,
13.215,0.24,1.01,3.48,-0.27,-0.79,0.29,
13.215,0.24,1.01,3.48,-0.17,-0.97,0.26,
13.218,0.25,0.99,3.36,-0.17,-0.97,0.26,
13.218,0.25,0.99,3.36,-0.08,-1.14,0.23,
13.22,0.25,0.99,3.36,0.01,-1.30,0.20,
13.223,0.23,0.94,3.16,0.01,-1.30,0.20,
13.223,0.23,0.94,3.16,0.10,-1.45,0.17,
13.225,0.23,0.94,3.16,0.18,-1.59,0.15,
13.231,0.14,0.87,2.86,0.18,-1.59,0.15,
13.232,0.14,0.87,2.86,0.26,-1.73,0.13,
13.232,0.14,0.87,2.86,0.33,-1.85,0.11,
13.232,0.14,0.87,2.86,0.39,-1.97,0.10,
13.232,-0.03,0.79,2.62,0.39,-1.97,0.10,
13.235,-0.03,0.79,2.62,0.45,-2.07,0.10,
13.237,-0.03,0.79,2.62,0.50,-2.16,0.09,
13.237,-0.18,0.77,2.36,0.50,-2.16,0.09,
13.239,-0.18,0.77,2.36,0.55,-2.23,0.10,
13.243,-0.18,0.77,2.36,0.60,-2.29,0.11,
13.243,-0.25,0.81,2.08,0.60,-2.29,0.11,
13.244,-0.25,0.81,2.08,0.64,-2.34,0.12,
13.247,-0.25,0.81,2.08,0.68,-2.37,0.13,
13.247,-0.23,0.79,1.79,0.68,-2.37,0.13,
13.249,-0.23,0.79,1.79,0.71,-2.38,0.14,
13.252,-0.17,0.71,1.41,0.71,-2.38,0.14,
13.252,-0.17,0.71,1.41,0.74,-2.37,0.15,
13.254,-0.17,0.71,1.41,0.76,-2.35,0.17,
13.256,-0.05,0.69,0.96,0.76,-2.35,0.17,
13.257,-0.05,0.69,0.96,0.78,-2.31,0.18,
13.259,-0.05,0.69,0.96,0.79,-2.25,0.20,
13.263,-0.05,0.69,0.96,0.80,-2.18,0.22,
13.264,0.10,0.72,0.54,0.80,-2.18,0.22,
13.266,0.10,0.72,0.54,0.80,-2.08,0.24,
13.267,0.33,0.72,0.05,0.80,-2.08,0.24,
13.267,0.33,0.72,0.05,0.80,-1.96,0.26,
13.269,0.33,0.72,0.05,0.79,-1.83,0.27,
13.271,0.57,0.69,-0.50,0.79,-1.83,0.27,
13.271,0.57,0.69,-0.50,0.78,-1.68,0.28,
13.273,0.57,0.69,-0.50,0.76,-1.51,0.30,
13.276,0.76,0.60,-1.01,0.76,-1.51,0.30,
13.276,0.76,0.60,-1.01,0.73,-1.34,0.31,
13.279,0.76,0.60,-1.01,0.71,-1.16,0.33,
13.281,0.98,0.54,-1.49,0.71,-1.16,0.33,
13.281,0.98,0.54,-1.49,0.67,-0.97,0.34,
13.283,0.98,0.54,-1.49,0.63,-0.78,0.35,
13.285,1.15,0.48,-1.84,0.63,-0.78,0.35,
13.285,1.15,0.48,-1.84,0.59,-0.59,0.35,
13.288,1.15,0.48,-1.84,0.54,-0.40,0.36,
13.29,1.34,0.47,-2.08,0.54,-0.40,0.36,
13.29,1.34,0.47,-2.08,0.49,-0.22,0.36,
13.293,1.34,0.47,-2.08,0.44,-0.05,0.36,
13.296,1.52,0.43,-2.18,0.44,-0.05,0.36,
13.296,1.52,0.43,-2.18,0.39,0.12,0.36,
13.298,1.52,0.43,-2.18,0.34,0.28,0.36,
13.3,1.52,0.43,-2.18,0.28,0.43,0.34,
13.3,1.66,0.40,-2.18,0.28,0.43,0.34,
13.302,1.66,0.40,-2.18,0.24,0.56,0.33,
13.305,1.77,0.37,-2.11,0.24,0.56,0.33,
13.305,1.77,0.37,-2.11,0.19,0.69,0.32,
13.307,1.77,0.37,-2.11,0.15,0.80,0.30,
13.31,1.77,0.37,-2.11,0.11,0.90,0.29,
13.31,1.81,0.39,-1.94,0.11,0.90,0.29,
13.314,1.81,0.39,-1.94,0.07,0.99,0.27,
13.315,1.87,0.41,-1.72,0.07,0.99,0.27,
13.315,1.87,0.41,-1.72,0.04,1.08,0.25,
13.317,1.87,0.41,-1.72,0.02,1.15,0.23,
13.32,1.91,0.41,-1.50,0.02,1.15,0.23,
13.32,1.91,0.41,-1.50,-0.00,1.21,0.21,
13.322,1.91,0.41,-1.50,-0.02,1.27,0.19,
13.326,1.91,0.41,-1.50,-0.03,1.32,0.17,
13.326,1.91,0.44,-1.29,-0.03,1.32,0.17,
13.331,1.91,0.44,-1.29,-0.04,1.36,0.14,
13.331,1.91,0.44,-1.29,-0.04,1.38,0.12,
13.331,1.95,0.48,-1.08,-0.04,1.38,0.12,
13.332,1.95,0.48,-1.08,-0.04,1.40,0.09,
13.334,1.95,0.48,-1.08,-0.03,1.41,0.06,
13.334,1.89,0.50,-0.88,-0.03,1.41,0.06,
13.336,1.89,0.50,-0.88,-0.02,1.41,0.04,
13.339,1.89,0.50,-0.88,-0.02,1.40,0.02,
13.339,1.82,0.57,-0.70,-0.02,1.40,0.02,
13.342,1.82,0.57,-0.70,-0.00,1.39,-0.01,
13.344,1.82,0.57,-0.70,0.01,1.36,-0.03,
13.345,1.73,0.60,-0.58,0.01,1.36,-0.03,
13.346,1.73,0.60,-0.58,0.03,1.33,-0.06,
13.348,1.59,0.64,-0.47,0.03,1.33,-0.06,
13.348,1.59,0.64,-0.47,0.05,1.29,-0.08,
13.351,1.59,0.64,-0.47,0.07,1.24,-0.11,
13.353,1.46,0.61,-0.40,0.07,1.24,-0.11,
13.353,1.46,0.61,-0.40,0.09,1.19,-0.13,
13.356,1.46,0.61,-0.40,0.12,1.12,-0.16,
13.359,1.46,0.61,-0.40,0.14,1.05,-0.18,
13.359,1.28,0.60,-0.31,0.14,1.05,-0.18,
13.363,1.28,0.60,-0.31,0.17,0.97,-0.20,
13.364,1.28,0.60,-0.31,0.20,0.87,-0.22,
13.364,1.05,0.63,-0.25,0.20,0.87,-0.22,
13.365,1.05,0.63,-0.25,0.22,0.77,-0.25,
13.368,0.81,0.68,-0.16,0.22,0.77,-0.25,
13.369,0.81,0.68,-0.16,0.25,0.67,-0.27,
13.37,0.81,0.68,-0.16,0.28,0.55,-0.29,
13.372,0.55,0.72,-0.08,0.28,0.55,-0.29,
13.373,0.55,0.72,-0.08,0.31,0.43,-0.31,
13.375,0.55,0.72,-0.08,0.34,0.30,-0.33,
13.378,0.36,0.76,-0.01,0.34,0.30,-0.33,
13.378,0.36,0.76,-0.01,0.36,0.17,-0.35,
13.38,0.36,0.76,-0.01,0.38,0.03,-0.37,
13.382,0.17,0.86,0.05,0.38,0.03,-0.37,
13.385,0.17,0.86,0.05,0.40,-0.11,-0.39,
13.385,0.17,0.86,0.05,0.42,-0.24,-0.41,
13.387,-0.00,0.96,-0.02,0.42,-0.24,-0.41,
13.387,-0.00,0.96,-0.02,0.43,-0.37,-0.43,
13.39,-0.00,0.96,-0.02,0.44,-0.50,-0.44,
13.392,-0.19,1.00,-0.19,0.44,-0.50,-0.44,
13.392,-0.19,1.00,-0.19,0.44,-0.61,-0.46,
13.394,-0.19,1.00,-0.19,0.44,-0.72,-0.48,
13.397,-0.19,1.00,-0.19,0.44,-0.82,-0.50,
13.398,-0.31,0.97,-0.44,0.44,-0.82,-0.50,
13.399,-0.31,0.97,-0.44,0.43,-0.91,-0.52,
13.402,-0.31,0.97,-0.44,0.41,-0.98,-0.53,
13.402,-0.39,0.90,-0.74,0.41,-0.98,-0.53,
13.404,-0.39,0.90,-0.74,0.39,-1.05,-0.54,
13.407,-0.48,0.88,-1.04,0.39,-1.05,-0.54,
13.407,-0.48,0.88,-1.04,0.37,-1.11,-0.55,
13.409,-0.48,0.88,-1.04,0.34,-1.15,-0.56,
13.414,-0.54,0.89,-1.31,0.34,-1.15,-0.56,
13.415,-0.54,0.89,-1.31,0.31,-1.19,-0.56,
13.415,-0.54,0.89,-1.31,0.28,-1.21,-0.57,
13.416,-0.54,0.84,-1.56,0.28,-1.21,-0.57,
13.416,-0.54,0.84,-1.56,0.23,-1.21,-0.57,
13.419,-0.54,0.84,-1.56,0.19,-1.21,-0.57,
13.421,-0.54,0.84,-1.56,0.14,-1.19,-0.57,
13.422,-0.44,0.72,-1.84,0.14,-1.19,-0.57,
13.426,-0.44,0.72,-1.84,0.08,-1.16,-0.57,
13.426,-0.34,0.60,-2.16,0.08,-1.16,-0.57,
13.426,-0.34,0.60,-2.16,0.02,-1.11,-0.56,
13.43,-0.34,0.60,-2.16,-0.05,-1.06,-0.56,
13.431,-0.21,0.45,-2.42,-0.05,-1.06,-0.56,
13.431,-0.21,0.45,-2.42,-0.12,-0.99,-0.56,
13.433,-0.21,0.45,-2.42,-0.20,-0.91,-0.55,
13.436,-0.21,0.45,-2.42,-0.28,-0.82,-0.54,
13.436,-0.06,0.29,-2.66,-0.28,-0.82,-0.54,
13.438,-0.06,0.29,-2.66,-0.37,-0.71,-0.54,
13.44,0.11,0.09,-2.90,-0.37,-0.71,-0.54,
13.441,0.11,0.09,-2.90,-0.46,-0.60,-0.54,
13.443,0.11,0.09,-2.90,-0.55,-0.47,-0.53,
13.445,0.26,-0.14,-3.10,-0.55,-0.47,-0.53,
13.446,0.26,-0.14,-3.10,-0.64,-0.34,-0.53,
13.448,0.26,-0.14,-3.10,-0.74,-0.20,-0.52,
13.45,0.38,-0.37,-3.24,-0.74,-0.20,-0.52,
13.45,0.38,-0.37,-3.24,-0.84,-0.05,-0.52,
13.453,0.38,-0.37,-3.24,-0.94,0.10,-0.51,
13.455,0.46,-0.57,-3.26,-0.94,0.10,-0.51,
13.455,0.46,-0.57,-3.26,-1.04,0.26,-0.50,
13.457,0.46,-0.57,-3.26,-1.14,0.41,-0.50,
13.462,0.52,-0.77,-3.18,-1.14,0.41,-0.50,
13.462,0.52,-0.77,-3.18,-1.24,0.56,-0.50,
13.464,0.52,-0.77,-3.18,-1.33,0.72,-0.49,
13.466,0.52,-0.77,-3.18,-1.42,0.86,-0.49,
13.466,0.53,-0.91,-2.98,-1.42,0.86,-0.49,
13.467,0.53,-0.91,-2.98,-1.50,1.00,-0.49,
13.469,0.55,-1.05,-2.62,-1.50,1.00,-0.49,
13.47,0.55,-1.05,-2.62,-1.58,1.14,-0.48,
13.472,0.55,-1.05,-2.62,-1.65,1.26,-0.48,
13.475,0.53,-1.17,-2.19,-1.65,1.26,-0.48,
13.475,0.53,-1.17,-2.19,-1.72,1.38,-0.48,
13.478,0.53,-1.17,-2.19,-1.78,1.49,-0.48,
13.48,0.53,-1.23,-1.73,-1.78,1.49,-0.48,
13.48,0.53,-1.23,-1.73,-1.83,1.59,-0.48,
13.482,0.53,-1.23,-1.73,-1.87,1.69,-0.49,
13.484,0.53,-1.23,-1.73,-1.90,1.79,-0.49,
13.484,0.52,-1.32,-1.24,-1.90,1.79,-0.49,
13.487,0.52,-1.32,-1.24,-1.92,1.88,-0.50,
13.489,0.52,-1.32,-1.24,-1.94,1.95,-0.51,
13.489,0.50,-1.37,-0.68,-1.94,1.95,-0.51,
13.491,0.50,-1.37,-0.68,-1.95,2.02,-0.52,
13.494,0.43,-1.42,-0.13,-1.95,2.02,-0.52,
13.494,0.43,-1.42,-0.13,-1.96,2.07,-0.53,
13.496,0.43,-1.42,-0.13,-1.96,2.11,-0.54,
13.499,0.31,-1.46,0.41,-1.96,2.11,-0.54,
13.499,0.31,-1.46,0.41,-1.95,2.12,-0.55,
13.501,0.31,-1.46,0.41,-1.93,2.12,-0.56,
13.504,0.14,-1.54,0.95,-1.93,2.12,-0.56,
13.504,0.14,-1.54,0.95,-1.91,2.10,-0.57,
13.506,0.14,-1.54,0.95,-1.88,2.08,-0.58,
13.508,0.02,-1.60,1.51,-1.88,2.08,-0.58,
13.508,0.02,-1.60,1.51,-1.84,2.03,-0.59,
13.511,0.02,-1.60,1.51,-1.80,1.97,-0.59,
13.513,-0.17,-1.59,2.02,-1.80,1.97,-0.59,
13.513,-0.17,-1.59,2.02,-1.75,1.90,-0.59,
13.516,-0.17,-1.59,2.02,-1.70,1.82,-0.60,
13.518,-0.40,-1.54,2.52,-1.70,1.82,-0.60,
13.518,-0.40,-1.54,2.52,-1.64,1.73,-0.59,
13.52,-0.40,-1.54,2.52,-1.57,1.64,-0.59,
13.523,-0.66,-1.45,2.94,-1.57,1.64,-0.59,
13.524,-0.66,-1.45,2.94,-1.50,1.53,-0.59,
13.526,-0.66,-1.45,2.94,-1.43,1.42,-0.57,
13.531,-0.66,-1.45,2.94,-1.35,1.29,-0.56,
13.532,-0.92,-1.38,3.27,-1.35,1.29,-0.56,
13.532,-0.92,-1.38,3.27,-1.26,1.15,-0.55,
13.534,-1.18,-1.26,3.58,-1.26,1.15,-0.55,
13.534,-1.18,-1.26,3.58,-1.18,1.00,-0.53,
13.535,-1.18,-1.26,3.58,-1.08,0.85,-0.51,
13.537,-1.37,-1.10,3.86,-1.08,0.85,-0.51,
13.538,-1.37,-1.10,3.86,-0.99,0.69,-0.50,
13.54,-1.37,-1.10,3.86,-0.90,0.52,-0.48,
13.542,-1.37,-1.10,3.86,-0.80,0.35,-0.46,
13.543,-1.52,-0.95,4.08,-0.80,0.35,-0.46,
13.551,-1.52,-0.95,4.08,-0.70,0.19,-0.44,
13.552,-1.60,-0.82,4.19,-0.70,0.19,-0.44,
13.552,-1.60,-0.82,4.19,-0.59,0.02,-0.42,
13.552,-1.60,-0.82,4.19,-0.49,-0.15,-0.40,
13.552,-1.66,-0.71,4.22,-0.49,-0.15,-0.40,
13.552,-1.66,-0.71,4.22,-0.39,-0.31,-0.39,
13.554,-1.66,-0.71,4.22,-0.28,-0.47,-0.38,
13.557,-1.69,-0.57,4.17,-0.28,-0.47,-0.38,
13.558,-1.69,-0.57,4.17,-0.18,-0.62,-0.36,
13.559,-1.69,-0.57,4.17,-0.08,-0.76,-0.36,
13.563,-1.69,-0.57,4.17,0.02,-0.90,-0.35,
13.564,-1.73,-0.41,4.08,0.02,-0.90,-0.35,
13.567,-1.73,-0.41,4.08,0.11,-1.03,-0.34,
13.567,-1.73,-0.41,4.08,0.20,-1.16,-0.34,
13.567,-1.77,-0.24,3.91,0.20,-1.16,-0.34,
13.569,-1.77,-0.24,3.91,0.29,-1.27,-0.34,
13.571,-1.80,-0.12,3.63,0.29,-1.27,-0.34,
13.572,-1.80,-0.12,3.63,0.37,-1.37,-0.34,
13.575,-1.80,-0.12,3.63,0.45,-1.46,-0.34,
13.577,-1.80,-0.12,3.63,0.52,-1.55,-0.34,
13.577,-1.79,-0.04,3.28,0.52,-1.55,-0.34,
13.579,-1.79,-0.04,3.28,0.59,-1.62,-0.34,
13.581,-1.79,-0.04,3.28,0.65,-1.69,-0.34,
13.581,-1.79,0.01,2.95,0.65,-1.69,-0.34,
13.584,-1.79,0.01,2.95,0.70,-1.75,-0.34,
13.586,-1.79,0.13,2.67,0.70,-1.75,-0.34,
13.586,-1.79,0.13,2.67,0.75,-1.80,-0.33,
13.588,-1.79,0.13,2.67,0.79,-1.84,-0.32,
13.591,-1.79,0.13,2.67,0.82,-1.87,-0.30,
13.592,-1.81,0.31,2.38,0.82,-1.87,-0.30,
13.594,-1.81,0.31,2.38,0.85,-1.88,-0.29,
13.596,-1.81,0.31,2.38,0.88,-1.88,-0.27,
13.596,-1.78,0.47,2.00,0.88,-1.88,-0.27,
13.599,-1.78,0.47,2.00,0.90,-1.87,-0.26,
13.601,-1.66,0.54,1.60,0.90,-1.87,-0.26,
13.601,-1.66,0.54,1.60,0.91,-1.84,-0.24,
13.605,-1.66,0.54,1.60,0.92,-1.79,-0.23,
13.605,-1.66,0.54,1.60,0.93,-1.73,-0.22,
13.606,-1.48,0.56,1.17,0.93,-1.73,-0.22,
13.608,-1.48,0.56,1.17,0.93,-1.66,-0.21,
13.611,-1.29,0.53,0.74,0.93,-1.66,-0.21,
13.611,-1.29,0.53,0.74,0.93,-1.57,-0.20,
13.612,-1.29,0.53,0.74,0.93,-1.47,-0.19,
13.615,-1.29,0.53,0.74,0.92,-1.36,-0.19,
13.615,-1.07,0.51,0.27,0.92,-1.36,-0.19,
13.617,-1.07,0.51,0.27,0.90,-1.23,-0.19,
13.62,-1.07,0.51,0.27,0.88,-1.10,-0.18,
13.621,-0.87,0.44,-0.19,0.88,-1.10,-0.18,
13.622,-0.87,0.44,-0.19,0.86,-0.97,-0.18,
13.625,-0.87,0.44,-0.19,0.83,-0.82,-0.18,
13.625,-0.72,0.39,-0.60,0.83,-0.82,-0.18,
13.631,-0.72,0.39,-0.60,0.79,-0.68,-0.18,
13.632,-0.72,0.39,-0.60,0.75,-0.53,-0.18,
13.632,-0.56,0.36,-0.94,0.75,-0.53,-0.18,
13.632,-0.56,0.36,-0.94,0.71,-0.38,-0.18,
13.635,-0.42,0.34,-1.21,0.71,-0.38,-0.18,
13.635,-0.42,0.34,-1.21,0.66,-0.22,-0.18,
13.638,-0.42,0.34,-1.21,0.61,-0.06,-0.18,
13.639,-0.42,0.34,-1.21,0.56,0.10,-0.18,
13.64,-0.34,0.32,-1.44,0.56,0.10,-0.18,
13.642,-0.34,0.32,-1.44,0.50,0.26,-0.18,
13.647,-0.34,0.32,-1.44,0.45,0.42,-0.18,
13.647,-0.26,0.24,-1.65,0.45,0.42,-0.18,
13.647,-0.26,0.24,-1.65,0.39,0.57,-0.18,
13.649,-0.19,0.14,-1.81,0.39,0.57,-0.18,
13.649,-0.19,0.14,-1.81,0.33,0.72,-0.19,
13.651,-0.19,0.14,-1.81,0.27,0.87,-0.19,
13.654,-0.17,0.06,-1.87,0.27,0.87,-0.19,
13.654,-0.17,0.06,-1.87,0.21,1.01,-0.19,
13.656,-0.17,0.06,-1.87,0.15,1.14,-0.19,
13.658,-0.18,-0.00,-1.86,0.15,1.14,-0.19,
13.659,-0.18,-0.00,-1.86,0.09,1.26,-0.19,
13.663,-0.18,-0.00,-1.86,0.04,1.37,-0.20,
13.664,-0.18,-0.00,-1.86,-0.01,1.47,-0.19,
13.664,-0.19,-0.06,-1.77,-0.01,1.47,-0.19,
13.666,-0.19,-0.06,-1.77,-0.06,1.56,-0.19,
